,Age,Fee,Year
4546,27,16000000.0,2005
4547,28,2000000.0,2005
4555,24,10000000.0,2005
4556,27,6500000.0,2005
4557,25,2500000.0,2005
4558,29,2100000.0,2005
4559,26,1900000.0,2005
4562,19,27000000.0,2005
4563,23,20000000.0,2005
4564,29,700000.0,2005
4565,30,500000.0,2005
4577,27,1000000.0,2005
4581,28,4000000.0,2005
4582,30,1400000.0,2005
4589,22,3500000.0,2005
4590,21,3000000.0,2005
4591,28,2500000.0,2005
4592,23,750000.0,2005
4606,24,3000000.0,2005
4607,22,2000000.0,2005
4627,27,3500000.0,2005
4628,26,2000000.0,2005
4629,24,600000.0,2005
4630,25,450000.0,2005
4635,27,480000.0,2005
4648,24,3500000.0,2005
4650,22,1500000.0,2005
4654,23,12000000.0,2005
4655,25,2500000.0,2005
4669,27,8000000.0,2005
4670,22,1500000.0,2005
4671,23,1500000.0,2005
4678,26,3500000.0,2006
4679,23,1500000.0,2006
4680,32,1500000.0,2006
4681,23,1200000.0,2006
4682,28,450000.0,2006
4683,24,300000.0,2006
4687,23,5900000.0,2006
4688,24,350000.0,2006
4703,26,1000000.0,2006
4704,25,800000.0,2006
4706,24,150000.0,2006
4721,26,75000.0,2006
4744,20,2500000.0,2006
4745,33,1500000.0,2006
4746,30,400000.0,2006
4747,19,300000.0,2006
4755,25,4640000.0,2006
4756,29,4000000.0,2006
4757,26,3500000.0,2006
4758,29,800000.0,2006
4769,26,1500000.0,2006
4770,25,1200000.0,2006
4771,28,900000.0,2006
4772,26,250000.0,2006
4796,21,400000.0,2006
4828,24,11000000.0,2006
4829,20,8700000.0,2006
4830,25,4000000.0,2006
4831,20,3000000.0,2006
4832,32,2900000.0,2006
4833,29,940000.0,2006
4837,30,3000000.0,2006
4839,21,400000.0,2006
4848,25,25000000.0,2006
4849,27,10000000.0,2006
4850,25,7500000.0,2006
4851,30,5000000.0,2006
4852,23,2300000.0,2006
4853,26,11000000.0,2006
4854,27,4000000.0,2006
4855,20,3000000.0,2006
4856,30,2000000.0,2006
4871,24,4000000.0,2006
4872,25,750000.0,2006
4893,25,4640000.0,2006
4894,19,2500000.0,2006
4895,28,2000000.0,2006
4896,23,1300000.0,2006
4897,18,330000.0,2006
4899,21,50000.0,2006
4908,24,3900000.0,2006
4909,31,3000000.0,2006
4934,24,2000000.0,2006
4935,28,400000.0,2006
4936,28,300000.0,2006
4953,18,23000000.0,2006
4954,28,9000000.0,2006
4955,25,6000000.0,2006
4956,31,6000000.0,2006
4957,29,4000000.0,2006
4958,27,4000000.0,2006
4959,20,3000000.0,2006
4960,29,1500000.0,2006
4961,18,1500000.0,2006
4962,20,425000.0,2006
4964,27,7000000.0,2006
4985,25,6000000.0,2006
4986,31,3000000.0,2006
4997,30,400000.0,2006
5014,17,6000000.0,2006
5015,23,5900000.0,2006
5016,27,2000000.0,2006
5019,28,300000.0,2006
5028,25,26000000.0,2006
5029,20,20500000.0,2006
5030,30,16000000.0,2006
5031,30,15000000.0,2006
5032,19,12000000.0,2006
5033,32,7000000.0,2006
5034,18,6500000.0,2006
5036,30,7500000.0,2006
5037,20,3000000.0,2006
5038,30,3000000.0,2006
5039,23,1300000.0,2006
5040,21,400000.0,2006
5041,24,150000.0,2006
5053,25,8900000.0,2006
5054,24,5000000.0,2006
5055,24,4000000.0,2006
5056,19,800000.0,2006
5060,25,1500000.0,2006
5073,21,400000.0,2006
5078,28,400000.0,2006
5084,24,6000000.0,2006
5085,22,3000000.0,2006
5086,18,2500000.0,2006
5087,25,1500000.0,2006
5096,22,3600000.0,2006
5115,21,8500000.0,2006
5116,22,6500000.0,2006
5117,29,4500000.0,2006
5118,22,2000000.0,2006
5119,27,2000000.0,2006
5120,24,1000000.0,2006
5121,26,200000.0,2006
5123,25,62000.0,2006
5127,25,25000000.0,2006
5128,26,15000000.0,2006
5139,26,11000000.0,2006
5140,27,5000000.0,2006
5147,24,11000000.0,2006
5148,24,4000000.0,2006
5149,32,1500000.0,2006
5150,28,900000.0,2006
5151,25,180000.0,2006
5159,29,14000000.0,2006
5160,27,12000000.0,2006
5161,34,5000000.0,2006
5162,24,6000000.0,2006
5163,29,6000000.0,2006
5164,24,1000000.0,2006
5165,26,200000.0,2006
5170,24,5800000.0,2007
5171,26,4000000.0,2007
5172,30,3500000.0,2007
5178,28,1000000.0,2007
5188,21,6000000.0,2007
5189,27,4000000.0,2007
5190,23,3500000.0,2007
5191,22,3000000.0,2007
5192,25,1500000.0,2007
5200,21,6000000.0,2007
5201,26,5000000.0,2007
5202,24,1500000.0,2007
5203,21,500000.0,2007
5211,20,2200000.0,2007
5212,33,1000000.0,2007
5213,33,800000.0,2007
5214,23,550000.0,2007
5215,22,400000.0,2007
5216,25,350000.0,2007
5224,27,1000000.0,2007
5247,21,3000000.0,2007
5248,22,2500000.0,2007
5249,24,1800000.0,2007
5250,19,1500000.0,2007
5252,22,500000.0,2007
5278,22,4000000.0,2007
5279,25,2200000.0,2007
5280,28,1100000.0,2007
5281,31,750000.0,2007
5295,22,1200000.0,2007
5312,20,10000000.0,2007
5313,23,8000000.0,2007
5314,25,7000000.0,2007
5315,26,6000000.0,2007
5316,21,4800000.0,2007
5317,22,1200000.0,2007
5318,20,900000.0,2007
5319,20,800000.0,2007
5320,21,800000.0,2007
5321,30,500000.0,2007
5326,28,21000000.0,2007
5327,29,12000000.0,2007
5328,21,8700000.0,2007
5329,22,2000000.0,2007
5351,19,18000000.0,2007
5352,21,18000000.0,2007
5353,26,14000000.0,2007
5354,23,12000000.0,2007
5355,21,6000000.0,2007
5356,22,2000000.0,2007
5357,18,1800000.0,2007
5358,18,350000.0,2007
5363,28,6000000.0,2007
5366,19,350000.0,2007
5385,20,7000000.0,2007
5386,21,950000.0,2007
5389,23,12000000.0,2007
5390,29,10000000.0,2007
5403,20,3000000.0,2007
5404,26,1500000.0,2007
5409,26,4000000.0,2007
5410,31,1850000.0,2007
5420,23,7500000.0,2007
5421,26,4500000.0,2007
5422,26,880000.0,2007
5423,18,350000.0,2007
5424,27,300000.0,2007
5433,26,14000000.0,2007
5434,24,1800000.0,2007
5435,25,1000000.0,2007
5436,26,95000.0,2007
5451,28,21000000.0,2007
5452,27,20000000.0,2007
5453,20,13000000.0,2007
5454,23,12000000.0,2007
5455,26,8000000.0,2007
5456,29,4000000.0,2007
5457,24,2000000.0,2007
5459,23,38000000.0,2007
5460,28,7000000.0,2007
5461,28,2800000.0,2007
5462,27,2100000.0,2007
5463,24,1200000.0,2007
5475,23,35000000.0,2007
5476,24,30000000.0,2007
5477,23,27000000.0,2007
5478,20,14000000.0,2007
5479,29,12000000.0,2007
5483,27,11000000.0,2007
5484,27,9600000.0,2007
5485,25,7000000.0,2007
5486,31,5000000.0,2007
5487,23,4500000.0,2007
5488,22,3000000.0,2007
5489,26,2300000.0,2007
5502,23,12000000.0,2007
5503,26,8000000.0,2007
5504,21,5000000.0,2007
5505,27,4000000.0,2007
5508,25,8000000.0,2007
5509,23,3500000.0,2007
5510,26,3500000.0,2007
5511,30,3500000.0,2007
5512,25,2600000.0,2007
5522,28,1300000.0,2007
5524,26,100000.0,2007
5546,25,3500000.0,2007
5547,20,2500000.0,2007
5548,25,2200000.0,2007
5549,31,1850000.0,2007
5550,25,750000.0,2007
5557,20,13000000.0,2007
5558,24,5800000.0,2007
5559,25,3000000.0,2007
5560,26,1500000.0,2007
5561,29,600000.0,2007
5571,26,5000000.0,2007
5572,22,2500000.0,2007
5579,23,8000000.0,2007
5580,28,3500000.0,2007
5581,31,470000.0,2007
5591,28,5000000.0,2007
5592,22,3000000.0,2007
5593,24,900000.0,2007
5594,32,600000.0,2007
5595,27,230000.0,2007
5607,20,2200000.0,2007
5625,25,6800000.0,2007
5626,23,6000000.0,2007
5627,31,4000000.0,2007
5628,26,3500000.0,2007
5629,22,2500000.0,2007
5630,24,1500000.0,2007
5634,29,1230000.0,2007
5648,27,6800000.0,2007
5649,23,4500000.0,2007
5650,26,3500000.0,2007
5651,28,2800000.0,2007
5653,24,1500000.0,2007
5659,26,20000000.0,2007
5660,26,3500000.0,2007
5662,32,600000.0,2007
5673,29,24000000.0,2007
5674,26,20000000.0,2007
5675,27,15000000.0,2007
5676,24,9000000.0,2007
5678,31,5500000.0,2007
5679,30,4500000.0,2007
5680,23,2000000.0,2007
5681,24,2000000.0,2007
5685,24,5000000.0,2008
5686,25,2800000.0,2008
5687,29,2500000.0,2008
5688,26,1500000.0,2008
5689,21,1200000.0,2008
5691,22,600000.0,2008
5693,26,9800000.0,2008
5694,23,8700000.0,2008
5695,23,100000.0,2008
5706,23,6000000.0,2008
5707,23,4500000.0,2008
5708,23,4000000.0,2008
5709,21,3000000.0,2008
5716,23,4700000.0,2008
5717,22,2000000.0,2008
5718,23,1000000.0,2008
5719,36,300000.0,2008
5729,19,7000000.0,2008
5730,28,3800000.0,2008
5731,24,3000000.0,2008
5732,21,700000.0,2008
5738,25,8000000.0,2008
5748,23,2750000.0,2008
5749,22,700000.0,2008
5750,20,600000.0,2008
5754,24,140000.0,2008
5762,23,10000000.0,2008
5763,26,2400000.0,2008
5764,27,1100000.0,2008
5765,23,800000.0,2008
5777,27,100000.0,2008
5793,27,300000.0,2008
5806,26,1500000.0,2008
5807,24,500000.0,2008
5818,28,500000.0,2008
5820,29,100000.0,2008
5848,21,8000000.0,2008
5849,18,7270000.0,2008
5850,28,5500000.0,2008
5851,22,2100000.0,2008
5852,31,2000000.0,2008
5853,27,1300000.0,2008
5855,21,16500000.0,2008
5856,24,7000000.0,2008
5857,33,1000000.0,2008
5871,23,5000000.0,2008
5872,23,1000000.0,2008
5873,19,600000.0,2008
5876,23,4500000.0,2008
5877,24,4000000.0,2008
5879,22,700000.0,2008
5881,29,100000.0,2008
5897,28,3600000.0,2008
5898,22,2200000.0,2008
5899,23,2000000.0,2008
5900,27,1400000.0,2008
5904,26,13000000.0,2008
5905,22,5680000.0,2008
5906,31,1000000.0,2008
5921,24,10000000.0,2008
5922,23,10000000.0,2008
5923,28,3000000.0,2008
5924,35,2000000.0,2008
5928,21,800000.0,2008
5941,24,1000000.0,2008
5943,27,650000.0,2008
5944,24,650000.0,2008
5951,21,10000000.0,2008
5952,29,3000000.0,2008
5953,29,2500000.0,2008
5954,29,2000000.0,2008
5970,27,300000.0,2008
5971,23,25000.0,2008
5974,27,6000000.0,2008
5986,25,27000000.0,2008
5987,23,20000000.0,2008
5988,25,15000000.0,2008
5989,21,10000000.0,2008
5990,23,4700000.0,2008
5991,21,4000000.0,2008
5993,24,43000000.0,2008
5994,26,10000000.0,2008
5995,23,6000000.0,2008
5996,25,5000000.0,2008
5997,23,4000000.0,2008
5998,21,3000000.0,2008
6003,24,8500000.0,2008
6004,25,8500000.0,2008
6005,20,7000000.0,2008
6006,27,6500000.0,2008
6007,26,4700000.0,2008
6008,29,2500000.0,2008
6009,25,35500000.0,2008
6010,28,14000000.0,2008
6011,28,9750000.0,2008
6012,33,500000.0,2008
6023,24,500000.0,2008
6024,23,450000.0,2008
6025,21,300000.0,2008
6033,28,5500000.0,2008
6046,24,3500000.0,2008
6047,23,950000.0,2008
6048,24,600000.0,2008
6056,21,4000000.0,2008
6057,26,750000.0,2008
6070,27,6000000.0,2008
6071,31,1000000.0,2008
6072,21,1000000.0,2008
6073,21,800000.0,2008
6074,26,750000.0,2008
6075,33,500000.0,2008
6076,26,180000.0,2008
6083,27,14000000.0,2008
6084,23,5900000.0,2008
6085,24,5800000.0,2008
6086,26,4700000.0,2008
6087,31,2000000.0,2008
6102,25,10000000.0,2008
6103,28,9000000.0,2008
6104,26,7000000.0,2008
6105,25,6000000.0,2008
6106,27,1500000.0,2008
6109,23,10500000.0,2008
6112,27,100000.0,2008
6113,29,100000.0,2008
6122,25,35500000.0,2008
6123,27,17000000.0,2008
6124,21,16500000.0,2008
6125,28,14000000.0,2008
6126,21,8000000.0,2008
6127,21,5000000.0,2008
6129,28,24150000.0,2008
6130,31,10500000.0,2008
6131,30,10000000.0,2008
6132,19,6000000.0,2008
6133,28,3000000.0,2008
6134,20,540000.0,2008
6140,27,2500000.0,2009
6141,23,1500000.0,2009
6142,23,1200000.0,2009
6143,24,500000.0,2009
6149,22,6000000.0,2009
6150,27,2500000.0,2009
6168,22,4000000.0,2009
6169,20,3000000.0,2009
6170,27,2500000.0,2009
6171,23,2000000.0,2009
6172,26,750000.0,2009
6176,25,5500000.0,2009
6177,22,4000000.0,2009
6189,22,3000000.0,2009
6190,24,2200000.0,2009
6195,23,5000000.0,2009
6196,27,2500000.0,2009
6204,30,600000.0,2009
6205,28,500000.0,2009
6206,23,300000.0,2009
6210,24,3300000.0,2009
6218,26,900000.0,2009
6219,29,700000.0,2009
6233,25,900000.0,2009
6252,25,16500000.0,2009
6253,22,6000000.0,2009
6254,27,400000.0,2009
6257,29,4250000.0,2009
6258,23,4099999.9999999995,2009
6259,22,3400000.0,2009
6269,25,5000000.0,2009
6274,23,15000000.0,2009
6275,28,3700000.0,2009
6291,26,2000000.0,2009
6292,19,100000.0,2009
6294,24,2500000.0,2009
6295,25,200000.0,2009
6308,21,4000000.0,2009
6309,19,1000000.0,2009
6317,23,3000000.0,2009
6318,24,2450000.0,2009
6319,23,1500000.0,2009
6320,31,1200000.0,2009
6333,22,300000.0,2009
6345,19,8000000.0,2009
6346,20,5500000.0,2009
6347,18,1500000.0,2009
6348,23,1250000.0,2009
6351,25,6800000.0,2009
6352,25,6500000.0,2009
6353,26,2000000.0,2009
6354,28,1500000.0,2009
6355,36,800000.0,2009
6356,23,300000.0,2009
6366,23,2000000.0,2009
6367,21,350000.0,2009
6379,24,94000000.0,2009
6380,27,67000000.0,2009
6381,21,35000000.0,2009
6382,27,34500000.0,2009
6383,23,15000000.0,2009
6384,23,5000000.0,2009
6385,22,4000000.0,2009
6386,26,4000000.0,2009
6387,25,25000000.0,2009
6388,24,15000000.0,2009
6389,25,15000000.0,2009
6390,25,15000000.0,2009
6391,22,7000000.0,2009
6392,27,5000000.0,2009
6393,20,3000000.0,2009
6394,23,2000000.0,2009
6395,31,1500000.0,2009
6401,24,15000000.0,2009
6402,28,9000000.0,2009
6403,23,3000000.0,2009
6405,28,4200000.0,2009
6406,32,1900000.0,2009
6407,29,1500000.0,2009
6408,29,700000.0,2009
6416,21,3000000.0,2009
6417,26,2750000.0,2009
6419,24,300000.0,2009
6432,20,5500000.0,2009
6433,22,4000000.0,2009
6450,29,1260000.0,2009
6451,28,1200000.0,2009
6453,27,3000000.0,2009
6454,25,1000000.0,2009
6468,26,400000.0,2009
6474,25,5000000.0,2009
6475,29,3600000.0,2009
6476,22,500000.0,2009
6478,21,350000.0,2009
6488,25,5500000.0,2009
6489,21,3500000.0,2009
6490,24,2500000.0,2009
6503,29,6000000.0,2009
6504,24,4500000.0,2009
6505,28,415000.0,2009
6547,27,69500000.0,2009
6548,22,25000000.0,2009
6549,20,14000000.0,2009
6550,27,5000000.0,2009
6551,28,20000000.0,2009
6552,30,2000000.0,2009
6561,24,4600000.0,2010
6562,26,2500000.0,2010
6563,21,2000000.0,2010
6564,27,1800000.0,2010
6567,26,10000000.0,2010
6568,21,8500000.0,2010
6569,21,4000000.0,2010
6570,29,1800000.0,2010
6588,26,3500000.0,2010
6589,25,1500000.0,2010
6590,23,800000.0,2010
6598,26,400000.0,2010
6610,25,2500000.0,2010
6611,23,1400000.0,2010
6617,25,10000000.0,2010
6618,23,10000000.0,2010
6619,24,1100000.0,2010
6620,25,1000000.0,2010
6654,21,1300000.0,2010
6655,24,1000000.0,2010
6656,23,900000.0,2010
6662,23,5000000.0,2010
6675,25,800000.0,2010
6691,25,3600000.0,2010
6692,20,3500000.0,2010
6693,30,3000000.0,2010
6694,29,2500000.0,2010
6695,26,2200000.0,2010
6696,25,2000000.0,2010
6697,26,2000000.0,2010
6698,27,1600000.0,2010
6699,20,1500000.0,2010
6700,26,1300000.0,2010
6701,27,945000.0,2010
6702,29,900000.0,2010
6730,31,2500000.0,2010
6731,22,1750000.0,2010
6735,24,8000000.0,2010
6736,30,2500000.0,2010
6737,23,2500000.0,2010
6738,28,1500000.0,2010
6739,23,820000.0,2010
6740,29,500000.0,2010
6749,25,10000000.0,2010
6750,25,6500000.0,2010
6751,24,5500000.0,2010
6752,29,4300000.0,2010
6753,26,1250000.0,2010
6757,28,40000000.0,2010
6758,24,28750000.0,2010
6759,29,7000000.0,2010
6760,25,5000000.0,2010
6761,31,2500000.0,2010
6784,24,12000000.0,2010
6785,30,2700000.0,2010
6786,29,1700000.0,2010
6796,24,12000000.0,2010
6797,24,8000000.0,2010
6798,25,7000000.0,2010
6799,26,4250000.0,2010
6800,23,1800000.0,2010
6801,21,1000000.0,2010
6803,24,11000000.0,2010
6804,24,8500000.0,2010
6806,20,1500000.0,2010
6807,31,900000.0,2010
6815,30,2500000.0,2010
6816,23,1500000.0,2010
6817,21,200000.0,2010
6840,19,6000000.0,2010
6841,26,4000000.0,2010
6856,22,33000000.0,2010
6857,21,18000000.0,2010
6858,23,14000000.0,2010
6859,23,10000000.0,2010
6860,32,8000000.0,2010
6861,19,6000000.0,2010
6863,27,10500000.0,2010
6869,24,5500000.0,2010
6870,25,5000000.0,2010
6871,23,3300000.0,2010
6872,22,2500000.0,2010
6876,25,9500000.0,2010
6877,30,7600000.0,2010
6878,30,6500000.0,2010
6879,26,6000000.0,2010
6892,25,2470000.0,2010
6893,26,320000.0,2010
6900,20,6000000.0,2010
6901,26,4250000.0,2010
6916,29,4300000.0,2010
6917,23,1800000.0,2010
6918,28,300000.0,2010
6935,30,2300000.0,2010
6936,22,1200000.0,2010
6938,30,350000.0,2010
6946,27,2000000.0,2010
6964,28,40000000.0,2010
6965,26,20000000.0,2010
6966,25,9500000.0,2010
6967,24,3000000.0,2010
6968,27,30000000.0,2010
6969,23,15000000.0,2010
6977,21,2700000.0,2010
6978,23,20000.0,2010
6996,24,1900000.0,2011
6997,26,200000.0,2011
7011,27,4500000.0,2011
7012,20,4000000.0,2011
7013,23,1000000.0,2011
7014,26,1000000.0,2011
7015,22,500000.0,2011
7018,23,200000.0,2011
7019,25,90000.0,2011
7073,19,3000000.0,2011
7087,22,6000000.0,2011
7088,28,4880000.0,2011
7089,27,4500000.0,2011
7090,24,3000000.0,2011
7091,24,200000.0,2011
7103,22,1000000.0,2011
7104,24,200000.0,2011
7105,27,200000.0,2011
7118,22,7500000.0,2011
7119,31,500000.0,2011
7138,23,1000000.0,2011
7139,23,500000.0,2011
7142,21,4500000.0,2011
7148,26,23000000.0,2011
7149,27,11000000.0,2011
7150,25,6000000.0,2011
7151,19,6000000.0,2011
7152,23,4500000.0,2011
7153,29,4200000.0,2011
7154,25,2800000.0,2011
7155,31,1750000.0,2011
7174,24,9000000.0,2011
7175,23,8000000.0,2011
7176,26,6000000.0,2011
7177,27,5000000.0,2011
7178,30,2300000.0,2011
7179,20,1000000.0,2011
7182,26,23000000.0,2011
7183,21,1500000.0,2011
7184,22,1350000.0,2011
7195,22,8000000.0,2011
7196,22,7500000.0,2011
7197,25,6000000.0,2011
7198,22,6000000.0,2011
7199,26,3000000.0,2011
7201,24,1500000.0,2011
7202,23,26700000.0,2011
7203,29,4200000.0,2011
7204,25,2000000.0,2011
7217,24,3000000.0,2011
7218,23,2500000.0,2011
7219,19,1000000.0,2011
7228,25,16000000.0,2011
7229,24,5000000.0,2011
7230,27,3000000.0,2011
7231,30,1000000.0,2011
7258,25,40000000.0,2011
7259,22,13500000.0,2011
7260,24,13000000.0,2011
7261,23,8000000.0,2011
7262,24,5000000.0,2011
7263,27,3000000.0,2011
7271,23,40000000.0,2011
7272,20,25000000.0,2011
7273,26,8850000.0,2011
7274,32,5000000.0,2011
7275,28,3500000.0,2011
7276,33,2000000.0,2011
7277,22,1000000.0,2011
7291,23,30000000.0,2011
7292,18,11000000.0,2011
7293,22,10000000.0,2011
7294,24,5000000.0,2011
7296,24,5500000.0,2011
7303,27,4500000.0,2011
7304,28,3500000.0,2011
7305,24,3000000.0,2011
7306,24,3000000.0,2011
7307,30,2000000.0,2011
7308,24,1800000.0,2011
7309,22,1200000.0,2011
7311,30,5000000.0,2011
7312,23,3500000.0,2011
7313,25,2800000.0,2011
7314,21,1500000.0,2011
7316,24,800000.0,2011
7317,24,600000.0,2011
7345,24,1800000.0,2011
7363,23,1500000.0,2011
7364,22,1000000.0,2011
7370,25,6000000.0,2011
7371,30,2300000.0,2011
7385,23,2400000.0,2011
7386,24,600000.0,2011
7387,26,400000.0,2011
7393,23,8000000.0,2011
7394,23,1000000.0,2011
7395,29,750000.0,2011
7406,22,1350000.0,2011
7408,28,285000.0,2011
7415,29,4500000.0,2011
7430,25,8600000.0,2011
7431,29,1300000.0,2011
7432,30,1000000.0,2011
7447,21,7500000.0,2011
7448,27,5000000.0,2011
7449,27,3000000.0,2011
7469,24,34000000.0,2011
7470,22,26000000.0,2011
7471,29,24000000.0,2011
7472,20,12000000.0,2011
7473,23,3750000.0,2011
7474,30,3500000.0,2011
7475,24,3000000.0,2011
7483,21,7500000.0,2011
7491,31,2500000.0,2012
7494,23,40000000.0,2012
7505,25,5000000.0,2012
7506,21,3000000.0,2012
7507,24,2300000.0,2012
7508,24,800000.0,2012
7509,19,750000.0,2012
7511,32,300000.0,2012
7513,24,20000.0,2012
7524,21,4000000.0,2012
7525,22,2000000.0,2012
7526,27,1200000.0,2012
7567,21,3000000.0,2012
7568,28,2000000.0,2012
7569,25,500000.0,2012
7575,26,4000000.0,2012
7576,32,1000000.0,2012
7590,25,300000.0,2012
7591,26,200000.0,2012
7592,25,150000.0,2012
7607,28,3800000.0,2012
7608,28,3640000.0,2012
7609,25,500000.0,2012
7635,27,19000000.0,2012
7636,26,10000000.0,2012
7637,22,9000000.0,2012
7638,24,2300000.0,2012
7639,28,1000000.0,2012
7640,25,300000.0,2012
7653,21,7500000.0,2012
7654,24,6000000.0,2012
7655,28,3700000.0,2012
7656,26,3500000.0,2012
7657,22,2500000.0,2012
7660,23,14000000.0,2012
7661,27,7000000.0,2012
7662,26,4500000.0,2012
7663,31,2500000.0,2012
7664,28,2000000.0,2012
7674,26,1500000.0,2012
7675,27,1200000.0,2012
7676,29,1000000.0,2012
7679,27,450000.0,2012
7717,25,2700000.0,2012
7718,34,350000.0,2012
7719,21,300000.0,2012
7725,21,3000000.0,2012
7726,29,1500000.0,2012
7727,26,1200000.0,2012
7742,23,14000000.0,2012
7746,25,500000.0,2012
7754,24,3500000.0,2012
7755,32,1000000.0,2012
7759,22,11000000.0,2012
7760,23,10000000.0,2012
7761,32,350000.0,2012
7775,26,35000000.0,2012
7776,31,3500000.0,2012
7778,25,8000000.0,2012
7779,21,7500000.0,2012
7780,27,5000000.0,2012
7782,29,3500000.0,2012
7783,26,3500000.0,2012
7786,19,4000000.0,2012
7787,30,3500000.0,2012
7788,23,3000000.0,2012
7789,25,2000000.0,2012
7790,22,1500000.0,2012
7793,25,8000000.0,2012
7794,31,3500000.0,2012
7823,26,2570000.0,2012
7874,23,4000000.0,2012
7875,27,1000000.0,2012
7876,31,700000.0,2012
7890,26,1200000.0,2012
7891,23,1000000.0,2012
7900,27,6000000.0,2012
7913,21,1100000.0,2012
7914,28,750000.0,2012
7916,20,300000.0,2012
7938,28,1000000.0,2012
7939,23,500000.0,2012
7940,23,300000.0,2012
7955,32,1370000.0,2012
7956,32,300000.0,2012
7974,24,19000000.0,2012
7975,23,14000000.0,2012
7981,20,500000.0,2013
7982,23,250000.0,2013
7990,23,6000000.0,2013
7991,25,3500000.0,2013
7992,21,2900000.0,2013
8004,23,2500000.0,2013
8005,19,2300000.0,2013
8006,18,1180000.0,2013
8022,28,2900000.0,2013
8023,19,2300000.0,2013
8025,24,500000.0,2013
8058,26,6000000.0,2013
8059,26,2500000.0,2013
8060,23,1500000.0,2013
8066,24,8500000.0,2013
8067,26,2800000.0,2013
8068,28,1500000.0,2013
8070,27,500000.0,2013
8083,29,300000.0,2013
8095,25,4200000.0,2013
8096,24,420000.0,2013
8122,29,1000000.0,2013
8136,27,1580000.0,2013
8137,23,600000.0,2013
8138,26,50000.0,2013
8166,26,1250000.0,2013
8167,21,1000000.0,2013
8168,28,950000.0,2013
8169,21,500000.0,2013
8170,19,400000.0,2013
8171,21,300000.0,2013
8174,30,230000.0,2013
8180,21,30000000.0,2013
8181,29,5000000.0,2013
8182,31,1800000.0,2013
8183,17,500000.0,2013
8184,28,350000.0,2013
8200,24,6000000.0,2013
8201,25,5000000.0,2013
8202,22,3300000.0,2013
8203,26,1450000.0,2013
8204,28,1400000.0,2013
8205,21,300000.0,2013
8210,26,10000000.0,2013
8227,25,8000000.0,2013
8228,20,3500000.0,2013
8229,29,3000000.0,2013
8230,31,3000000.0,2013
8231,19,2049999.9999999998,2013
8234,24,420000.0,2013
8238,28,30000000.0,2013
8239,28,6500000.0,2013
8240,22,3500000.0,2013
8241,29,3000000.0,2013
8242,27,1700000.0,2013
8252,26,4000000.0,2013
8253,23,1000000.0,2013
8254,29,1000000.0,2013
8259,25,10800000.0,2013
8277,22,10000000.0,2013
8278,20,7000000.0,2013
8279,24,7000000.0,2013
8280,27,6000000.0,2013
8281,31,2100000.0,2013
8282,28,1500000.0,2013
8284,18,995000.0,2013
8287,27,43000000.0,2013
8288,23,14000000.0,2013
8289,32,4500000.0,2013
8290,23,4000000.0,2013
8291,26,3000000.0,2013
8305,22,3500000.0,2013
8306,21,3000000.0,2013
8310,23,32000000.0,2013
8316,26,8000000.0,2013
8317,27,4000000.0,2013
8318,28,2900000.0,2013
8319,25,500000.0,2013
8332,24,101000000.0,2013
8333,23,32000000.0,2013
8334,21,30000000.0,2013
8335,21,6500000.0,2013
8336,21,6000000.0,2013
8337,24,47000000.0,2013
8338,25,39000000.0,2013
8339,27,12000000.0,2013
8340,26,9500000.0,2013
8341,26,6000000.0,2013
8347,26,10000000.0,2013
8348,26,7500000.0,2013
8349,25,4200000.0,2013
8350,23,3200000.0,2013
8351,19,2250000.0,2013
8352,19,2200000.0,2013
8353,24,2200000.0,2013
8354,31,2000000.0,2013
8355,22,1000000.0,2013
8361,27,25000000.0,2013
8362,27,20000000.0,2013
8363,20,20000000.0,2013
8364,26,13000000.0,2013
8365,20,8000000.0,2013
8366,22,2000000.0,2013
8367,20,2000000.0,2013
8368,32,400000.0,2013
8369,24,350000.0,2013
8406,20,7000000.0,2013
8422,24,750000.0,2013
8423,25,300000.0,2013
8431,26,1300000.0,2013
8432,25,500000.0,2013
8440,27,1200000.0,2013
8441,27,1200000.0,2013
8442,27,700000.0,2013
8447,27,4000000.0,2013
8462,26,2800000.0,2013
8464,26,1000000.0,2013
8465,22,900000.0,2013
8466,22,600000.0,2013
8467,26,300000.0,2013
8478,26,8000000.0,2013
8479,26,1450000.0,2013
8480,21,500000.0,2013
8481,27,80000.0,2013
8498,21,88000000.0,2013
8499,22,13000000.0,2013
8500,22,25000000.0,2013
8501,31,2100000.0,2013
8502,23,1000000.0,2013
8507,23,30000000.0,2014
8508,28,22000000.0,2014
8509,21,16000000.0,2014
8510,27,14000000.0,2014
8511,19,10500000.0,2014
8512,23,10500000.0,2014
8513,28,10000000.0,2014
8514,30,3000000.0,2014
8515,29,2000000.0,2014
8516,20,1000000.0,2014
8518,18,350000.0,2014
8521,25,38000000.0,2014
8522,28,20000000.0,2014
8523,26,11000000.0,2014
8525,28,6000000.0,2014
8526,25,5000000.0,2014
8545,27,81720000.0,2014
8546,30,20000000.0,2014
8547,28,19000000.0,2014
8548,26,18000000.0,2014
8549,22,12000000.0,2014
8550,31,12000000.0,2014
8551,24,4000000.0,2014
8552,25,42500000.0,2014
8553,27,33000000.0,2014
8555,23,1800000.0,2014
8556,24,1500000.0,2014
8567,23,75000000.0,2014
8568,24,25000000.0,2014
8569,21,13000000.0,2014
